typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300002","false","8","kg","300002","false","300002","false","0","false","190820","0","190820","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","175807550","false","8","kg","175807550","false","175807550","false","0","false","47619757","0","47619757","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","16","0","16","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","60","0","60","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1012300","false","8","kg","1012300","false","1012300","false","0","false","296603","0","296603","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","177","false","8","kg","177","false","177","false","0","false","1835","0","1835","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","771","false","8","kg","771","false","771","false","0","false","2090","0","2090","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35","false","8","kg","35","false","35","false","0","false","206","0","206","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32540882","false","8","kg","32540882","false","32540882","false","0","false","12084779","0","12084779","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27834400","false","8","kg","27834400","false","27834400","false","0","false","9811332","0","9811332","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","8","0","8","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","147574668","false","8","kg","147574668","false","147574668","false","0","false","41028795","0","41028795","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","407741478","false","8","kg","407741478","false","407741478","false","0","false","183801804","0","183801804","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37","false","8","kg","37","false","37","false","0","false","16","0","16","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","104","MMR","Myanmar","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3790000","false","8","kg","3790000","false","3790000","false","0","false","1609412","0","1609412","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","116","KHM","Cambodia","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500000","false","8","kg","500000","false","500000","false","0","false","265750","0","265750","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42601","false","8","kg","42601","false","42601","false","0","false","850540","0","850540","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","8","0","8","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","230291","false","8","kg","230291","false","230291","false","0","false","578860","0","578860","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","153","0","153","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","36","0","36","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52479011","false","8","kg","52479011","false","52479011","false","0","false","20322090","0","20322090","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","106","0","106","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","215386518","false","8","kg","215386518","false","215386518","false","0","false","86276269","0","86276269","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","260051","false","8","kg","260051","false","260051","false","0","false","100468","0","100468","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65692874","false","8","kg","65692874","false","65692874","false","0","false","32474509","0","32474509","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","69360037","false","8","kg","69360037","false","69360037","false","0","false","41322578","0","41322578","0","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33","false","8","kg","33","false","33","false","0","false","1009","0","1009","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1094237459","false","8","kg","1094237459","false","1094237459","false","0","false","394458245",,"394458245","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","881410021","false","8","kg","881410021","false","881410021","false","0","false","312496615",,"312496615","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240837","false","8","kg","240837","false","240837","false","0","false","158857",,"158857","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","107337575","false","8","kg","107337575","false","107337575","false","0","false","36871364",,"36871364","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","70",,"70","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37197","false","8","kg","37197","false","37197","false","0","false","34360",,"34360","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","423","false","8","kg","423","false","423","false","0","false","2849",,"2849","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13855","false","8","kg","13855","false","13855","false","0","false","44271",,"44271","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","8","kg","11","false","11","false","0","false","204",,"204","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76","false","8","kg","76","false","76","false","0","false","184",,"184","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","363862","false","8","kg","363862","false","363862","false","0","false","293386",,"293386","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","154034","false","8","kg","154034","false","154034","false","0","false","787371",,"787371","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33000000","false","8","kg","33000000","false","33000000","false","0","false","11055001",,"11055001","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71679560","false","8","kg","71679560","false","71679560","false","0","false","32713713",,"32713713","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","429207317","false","8","kg","429207317","false","429207317","false","0","false","202042182",,"202042182","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","7",,"7","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3830000","false","8","kg","3830000","false","3830000","false","0","false","1478240",,"1478240","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6000","false","8","kg","6000","false","6000","false","0","false","120000",,"120000","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","20",,"20","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56087","false","8","kg","56087","false","56087","false","0","false","150306",,"150306","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","54",,"54","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","3",,"3","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84407000","false","8","kg","84407000","false","84407000","false","0","false","35843488",,"35843488","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","178533619","false","8","kg","178533619","false","178533619","false","0","false","77739707",,"77739707","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","364042","false","8","kg","364042","false","364042","false","0","false","153961",,"153961","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81828040","false","8","kg","81828040","false","81828040","false","0","false","42464321",,"42464321","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","5",,"5","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80182506","false","8","kg","80182506","false","80182506","false","0","false","44092018",,"44092018","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","52",,"52","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1235846337","false","8","kg","1235846337","false","1235846337","false","0","false","367689953",,"367689953","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","614057803","false","8","kg","614057803","false","614057803","false","0","false","185045453",,"185045453","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34","false","8","kg","34","false","34","false","0","false","26",,"26","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","609518474","false","8","kg","609518474","false","609518474","false","0","false","174894069",,"174894069","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","21",,"21","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false","100",,"100","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","80",,"80","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","8","kg","7","false","7","false","0","false","110",,"110","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5879810","false","8","kg","5879810","false","5879810","false","0","false","1763179",,"1763179","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5571","false","8","kg","5571","false","5571","false","0","false","79214",,"79214","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2027451","false","8","kg","2027451","false","2027451","false","0","false","671189",,"671189","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","487128","false","8","kg","487128","false","487128","false","0","false","474134",,"474134","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","346182","false","8","kg","346182","false","346182","false","0","false","1387804",,"1387804","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26000","false","8","kg","26000","false","26000","false","0","false","20800",,"20800","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","10",,"10","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3497760","false","8","kg","3497760","false","3497760","false","0","false","3353764",,"3353764","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3062857705","false","8","kg","3062857705","false","3062857705","false","0","false","1789023884",,"1789023884","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","141204000","false","8","kg","141204000","false","141204000","false","0","false","88822870",,"88822870","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12925000","false","8","kg","12925000","false","12925000","false","0","false","8371415",,"8371415","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7019","false","8","kg","7019","false","7019","false","0","false","142519",,"142519","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","53",,"53","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61480","false","8","kg","61480","false","61480","false","0","false","155359",,"155359","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3138","false","8","kg","3138","false","3138","false","0","false","1566",,"1566","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","309309700","false","8","kg","309309700","false","309309700","false","0","false","182322471",,"182322471","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5035","false","8","kg","5035","false","5035","false","0","false","15222",,"15222","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","69715770","false","8","kg","69715770","false","69715770","false","0","false","35504984",,"35504984","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","105","false","8","kg","105","false","105","false","0","false","272",,"272","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1147705300","false","8","kg","1147705300","false","1147705300","false","0","false","668871308",,"668871308","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1381921150","false","8","kg","1381921150","false","1381921150","false","0","false","804815845",,"804815845","0","false","true",
